pais,iso3c,departamento,fecha_fallecimiento,n,n_acum
Peru,PER,TUMBES,2021-07-13,4,2661
Peru,PER,TUMBES,2021-07-14,4,2661
Peru,PER,TUMBES,2021-07-15,4,2661
Peru,PER,TUMBES,2021-07-16,4,2665
Peru,PER,TUMBES,2021-07-17,4,2665
Peru,PER,TUMBES,2021-07-18,4,2665
Peru,PER,TUMBES,2021-07-19,1,2666
Peru,PER,TUMBES,2021-07-20,1,2666
Peru,PER,TUMBES,2021-07-21,2,2668
Peru,PER,TUMBES,2021-07-22,2,2668
Peru,PER,TUMBES,2021-07-23,2,2668
Peru,PER,TUMBES,2021-07-24,2,2668
Peru,PER,TUMBES,2021-07-25,2,2670
Peru,PER,TUMBES,2021-07-26,2,2672
Peru,PER,TUMBES,2021-07-27,2,2674
Peru,PER,TUMBES,2021-07-28,2,2674
Peru,PER,TUMBES,2021-07-29,2,2674
Peru,PER,TUMBES,2021-07-30,2,2674
Peru,PER,TUMBES,2021-07-31,1,2675
Peru,PER,TUMBES,2021-08-01,1,2675
Peru,PER,TUMBES,2021-08-02,1,2675
Peru,PER,TUMBES,2021-08-03,1,2675
Peru,PER,TUMBES,2021-08-04,1,2675
Peru,PER,TUMBES,2021-08-05,1,2676
Peru,PER,TUMBES,2021-08-06,1,2676
Peru,PER,TUMBES,2021-08-07,1,2676
Peru,PER,TUMBES,2021-08-08,1,2676
Peru,PER,TUMBES,2021-08-09,1,2676
Peru,PER,TUMBES,2021-08-10,1,2676
Peru,PER,TUMBES,2021-08-11,1,2676
Peru,PER,TUMBES,2021-08-12,3,2679
Peru,PER,TUMBES,2021-08-13,3,2679
Peru,PER,TUMBES,2021-08-14,1,2680
Peru,PER,TUMBES,2021-08-15,1,2680
Peru,PER,TUMBES,2021-08-16,1,2680
Peru,PER,TUMBES,2021-08-17,1,2680
Peru,PER,TUMBES,2021-08-18,1,2681
Peru,PER,TUMBES,2021-08-19,1,2681
Peru,PER,TUMBES,2021-08-20,1,2681
Peru,PER,TUMBES,2021-08-21,1,2681
Peru,PER,TUMBES,2021-08-22,1,2681
Peru,PER,TUMBES,2021-08-23,1,2682
Peru,PER,TUMBES,2021-08-24,1,2683
Peru,PER,TUMBES,2021-08-25,1,2683
Peru,PER,TUMBES,2021-08-26,1,2684
Peru,PER,TUMBES,2021-08-27,1,2684
Peru,PER,TUMBES,2021-08-28,2,2686
Peru,PER,TUMBES,2021-08-29,2,2688
Peru,PER,TUMBES,2021-08-30,2,2688
Peru,PER,TUMBES,2021-08-31,2,2688
Peru,PER,TUMBES,2021-09-01,2,2688
Peru,PER,TUMBES,2021-09-02,2,2688
Peru,PER,TUMBES,2021-09-03,2,2688
Peru,PER,TUMBES,2021-09-04,3,2691
Peru,PER,TUMBES,2021-09-05,3,2691
Peru,PER,TUMBES,2021-09-06,3,2691
Peru,PER,TUMBES,2021-09-07,3,2691
Peru,PER,TUMBES,2021-09-08,1,2692
Peru,PER,TUMBES,2021-09-09,1,2692
Peru,PER,TUMBES,2021-09-10,1,2692
Peru,PER,TUMBES,2021-09-11,1,2692
Peru,PER,TUMBES,2021-09-12,1,2692
Peru,PER,TUMBES,2021-09-13,1,2692
Peru,PER,TUMBES,2021-09-14,1,2692
Peru,PER,TUMBES,2021-09-15,1,2692
Peru,PER,TUMBES,2021-09-16,1,2692
Peru,PER,TUMBES,2021-09-17,1,2693
Peru,PER,TUMBES,2021-09-18,1,2693
Peru,PER,TUMBES,2021-09-19,1,2693
Peru,PER,TUMBES,2021-09-20,1,2694
Peru,PER,TUMBES,2021-09-21,1,2694
Peru,PER,TUMBES,2021-09-22,1,2694
Peru,PER,TUMBES,2021-09-23,1,2694
Peru,PER,TUMBES,2021-09-24,1,2694
Peru,PER,TUMBES,2021-09-25,1,2695
Peru,PER,TUMBES,2021-09-26,1,2695
Peru,PER,TUMBES,2021-09-27,1,2695
Peru,PER,TUMBES,2021-09-28,1,2696
Peru,PER,TUMBES,2021-09-29,1,2697
Peru,PER,TUMBES,2021-09-30,1,2698
Peru,PER,TUMBES,2021-10-01,1,2698
Peru,PER,TUMBES,2021-10-02,1,2698
Peru,PER,TUMBES,2021-10-03,1,2698
Peru,PER,TUMBES,2021-10-04,1,2698
Peru,PER,TUMBES,2021-10-05,1,2698
Peru,PER,TUMBES,2021-10-06,1,2698
Peru,PER,TUMBES,2021-10-07,1,2698
Peru,PER,TUMBES,2021-10-08,1,2698
Peru,PER,TUMBES,2021-10-09,1,2698
Peru,PER,TUMBES,2021-10-10,1,2698
Peru,PER,TUMBES,2021-10-11,1,2698
Peru,PER,TUMBES,2021-10-12,1,2698
Peru,PER,TUMBES,2021-10-13,1,2698
Peru,PER,TUMBES,2021-10-14,1,2698
Peru,PER,TUMBES,2021-10-15,1,2698
Peru,PER,TUMBES,2021-10-16,1,2699
Peru,PER,TUMBES,2021-10-17,1,2699
Peru,PER,TUMBES,2021-10-18,1,2699
Peru,PER,TUMBES,2021-10-19,1,2699
Peru,PER,TUMBES,2021-10-20,1,2699
Peru,PER,TUMBES,2021-10-21,1,2699
Peru,PER,TUMBES,2021-10-22,1,2699
Peru,PER,TUMBES,2021-10-23,1,2699
Peru,PER,TUMBES,2021-10-24,1,2699
Peru,PER,TUMBES,2021-10-25,1,2699
Peru,PER,TUMBES,2021-10-26,1,2700
Peru,PER,TUMBES,2021-10-27,1,2701
Peru,PER,TUMBES,2021-10-28,1,2701
Peru,PER,TUMBES,2021-10-29,1,2701
Peru,PER,TUMBES,2021-10-30,1,2702
Peru,PER,TUMBES,2021-10-31,1,2702
Peru,PER,TUMBES,2021-11-01,1,2703
Peru,PER,TUMBES,2021-11-02,1,2703
Peru,PER,TUMBES,2021-11-03,1,2703
Peru,PER,TUMBES,2021-11-04,1,2703
Peru,PER,TUMBES,2021-11-05,1,2703
Peru,PER,TUMBES,2021-11-06,1,2704
Peru,PER,TUMBES,2021-11-07,1,2705
Peru,PER,TUMBES,2021-11-08,1,2706
Peru,PER,TUMBES,2021-11-09,1,2706
Peru,PER,TUMBES,2021-11-10,1,2706
Peru,PER,TUMBES,2021-11-11,1,2706
Peru,PER,TUMBES,2021-11-12,1,2706
Peru,PER,TUMBES,2021-11-13,1,2706
Peru,PER,TUMBES,2021-11-14,1,2706
Peru,PER,TUMBES,2021-11-15,1,2706
Peru,PER,TUMBES,2021-11-16,1,2706
Peru,PER,TUMBES,2021-11-17,1,2706
Peru,PER,TUMBES,2021-11-18,1,2706
Peru,PER,TUMBES,2021-11-19,1,2706
Peru,PER,TUMBES,2021-11-20,1,2706
Peru,PER,TUMBES,2021-11-21,1,2707
Peru,PER,TUMBES,2021-11-22,1,2707
Peru,PER,TUMBES,2021-11-23,1,2707
Peru,PER,TUMBES,2021-11-24,2,2709
Peru,PER,TUMBES,2021-11-25,1,2710
Peru,PER,TUMBES,2021-11-26,1,2710
Peru,PER,TUMBES,2021-11-27,1,2710
Peru,PER,TUMBES,2021-11-28,1,2710
Peru,PER,TUMBES,2021-11-29,1,2711
Peru,PER,TUMBES,2021-11-30,1,2711
Peru,PER,TUMBES,2021-12-01,1,2711
Peru,PER,TUMBES,2021-12-02,1,2712
Peru,PER,TUMBES,2021-12-03,1,2712
Peru,PER,TUMBES,2021-12-04,1,2712
Peru,PER,TUMBES,2021-12-05,1,2713
Peru,PER,TUMBES,2021-12-06,1,2714
Peru,PER,TUMBES,2021-12-07,1,2714
Peru,PER,TUMBES,2021-12-08,1,2715
Peru,PER,TUMBES,2021-12-09,1,2715
Peru,PER,TUMBES,2021-12-10,1,2715
Peru,PER,TUMBES,2021-12-11,1,2715
Peru,PER,TUMBES,2021-12-12,1,2716
Peru,PER,TUMBES,2021-12-13,1,2716
Peru,PER,TUMBES,2021-12-14,1,2716
Peru,PER,TUMBES,2021-12-15,1,2716
Peru,PER,TUMBES,2021-12-16,1,2716
Peru,PER,TUMBES,2021-12-17,1,2716
Peru,PER,TUMBES,2021-12-18,1,2716
Peru,PER,TUMBES,2021-12-19,1,2716
Peru,PER,TUMBES,2021-12-20,1,2717
Peru,PER,TUMBES,2021-12-21,2,2719
Peru,PER,TUMBES,2021-12-22,2,2719
Peru,PER,TUMBES,2021-12-23,2,2719
Peru,PER,TUMBES,2021-12-24,1,2720
Peru,PER,TUMBES,2021-12-25,1,2720
Peru,PER,TUMBES,2021-12-26,1,2720
Peru,PER,TUMBES,2021-12-27,1,2720
Peru,PER,TUMBES,2021-12-28,2,2722
Peru,PER,TUMBES,2021-12-29,2,2722
Peru,PER,TUMBES,2021-12-30,2,2722
Peru,PER,TUMBES,2021-12-31,2,2722
Peru,PER,TUMBES,2022-01-01,1,2723
Peru,PER,TUMBES,2022-01-02,1,2724
Peru,PER,TUMBES,2022-01-03,1,2724
Peru,PER,TUMBES,2022-01-04,1,2724
Peru,PER,TUMBES,2022-01-05,2,2726
Peru,PER,TUMBES,2022-01-06,2,2726
Peru,PER,TUMBES,2022-01-07,1,2727
Peru,PER,TUMBES,2022-01-08,1,2727
Peru,PER,TUMBES,2022-01-09,2,2729
Peru,PER,TUMBES,2022-01-10,2,2729
Peru,PER,TUMBES,2022-01-11,2,2729
Peru,PER,TUMBES,2022-01-12,2,2729
Peru,PER,TUMBES,2022-01-13,2,2729
Peru,PER,TUMBES,2022-01-14,2,2729
Peru,PER,TUMBES,2022-01-15,1,2730
Peru,PER,TUMBES,2022-01-16,1,2731
Peru,PER,TUMBES,2022-01-17,1,2731
Peru,PER,TUMBES,2022-01-18,1,2732
Peru,PER,TUMBES,2022-01-19,1,2733
Peru,PER,TUMBES,2022-01-20,1,2734
Peru,PER,TUMBES,2022-01-21,1,2735
Peru,PER,TUMBES,2022-01-22,2,2737
Peru,PER,TUMBES,2022-01-23,1,2738
Peru,PER,TUMBES,2022-01-24,2,2740
Peru,PER,TUMBES,2022-01-25,1,2741
Peru,PER,TUMBES,2022-01-26,3,2744
Peru,PER,TUMBES,2022-01-27,4,2748
Peru,PER,TUMBES,2022-01-28,2,2750
Peru,PER,TUMBES,2022-01-29,4,2754
Peru,PER,TUMBES,2022-01-30,1,2755
Peru,PER,TUMBES,2022-01-31,1,2755
Peru,PER,TUMBES,2022-02-01,1,2756
Peru,PER,TUMBES,2022-02-02,1,2757
Peru,PER,TUMBES,2022-02-03,2,2759
Peru,PER,TUMBES,2022-02-04,3,2762
Peru,PER,TUMBES,2022-02-05,3,2765
Peru,PER,TUMBES,2022-02-06,2,2767
Peru,PER,TUMBES,2022-02-07,3,2770
Peru,PER,TUMBES,2022-02-08,2,2772
Peru,PER,TUMBES,2022-02-09,4,2776
Peru,PER,TUMBES,2022-02-10,3,2779
Peru,PER,TUMBES,2022-02-11,1,2780
Peru,PER,TUMBES,2022-02-12,2,2782
Peru,PER,TUMBES,2022-02-13,2,2782
Peru,PER,TUMBES,2022-02-14,2,2784
Peru,PER,TUMBES,2022-02-15,1,2785
Peru,PER,TUMBES,2022-02-16,3,2788
Peru,PER,TUMBES,2022-02-17,3,2791
Peru,PER,TUMBES,2022-02-18,3,2791
Peru,PER,UCAYALI,2020-03-17,2,2
Peru,PER,UCAYALI,2020-03-18,2,2
Peru,PER,UCAYALI,2020-03-19,2,2
Peru,PER,UCAYALI,2020-03-20,2,2
Peru,PER,UCAYALI,2020-03-21,2,4
Peru,PER,UCAYALI,2020-03-22,2,4
Peru,PER,UCAYALI,2020-03-23,2,4
Peru,PER,UCAYALI,2020-03-24,1,5
Peru,PER,UCAYALI,2020-03-25,1,5
Peru,PER,UCAYALI,2020-03-26,2,7
Peru,PER,UCAYALI,2020-03-27,2,9
Peru,PER,UCAYALI,2020-03-28,2,9
Peru,PER,UCAYALI,2020-03-29,2,11
Peru,PER,UCAYALI,2020-03-30,6,17
Peru,PER,UCAYALI,2020-03-31,6,17
Peru,PER,UCAYALI,2020-04-01,6,17
Peru,PER,UCAYALI,2020-04-02,2,19
Peru,PER,UCAYALI,2020-04-03,1,20
Peru,PER,UCAYALI,2020-04-04,10,30
Peru,PER,UCAYALI,2020-04-05,10,30
Peru,PER,UCAYALI,2020-04-06,2,32
Peru,PER,UCAYALI,2020-04-07,2,34
Peru,PER,UCAYALI,2020-04-08,2,36
Peru,PER,UCAYALI,2020-04-09,2,38
Peru,PER,UCAYALI,2020-04-10,6,44
Peru,PER,UCAYALI,2020-04-11,4,48
Peru,PER,UCAYALI,2020-04-12,4,48
Peru,PER,UCAYALI,2020-04-13,4,48
Peru,PER,UCAYALI,2020-04-14,4,48
Peru,PER,UCAYALI,2020-04-15,6,54
Peru,PER,UCAYALI,2020-04-16,9,63
Peru,PER,UCAYALI,2020-04-17,10,73
Peru,PER,UCAYALI,2020-04-18,10,83
Peru,PER,UCAYALI,2020-04-19,16,99
Peru,PER,UCAYALI,2020-04-20,14,113
Peru,PER,UCAYALI,2020-04-21,8,121
Peru,PER,UCAYALI,2020-04-22,17,138
Peru,PER,UCAYALI,2020-04-23,19,157
Peru,PER,UCAYALI,2020-04-24,29,186
Peru,PER,UCAYALI,2020-04-25,40,226
Peru,PER,UCAYALI,2020-04-26,35,261
Peru,PER,UCAYALI,2020-04-27,23,284
Peru,PER,UCAYALI,2020-04-28,44,328
Peru,PER,UCAYALI,2020-04-29,52,380
Peru,PER,UCAYALI,2020-04-30,58,438
Peru,PER,UCAYALI,2020-05-01,63,501
Peru,PER,UCAYALI,2020-05-02,45,546
Peru,PER,UCAYALI,2020-05-03,51,597
Peru,PER,UCAYALI,2020-05-04,46,643
Peru,PER,UCAYALI,2020-05-05,35,678
Peru,PER,UCAYALI,2020-05-06,33,711
Peru,PER,UCAYALI,2020-05-07,51,762
Peru,PER,UCAYALI,2020-05-08,43,805
Peru,PER,UCAYALI,2020-05-09,42,847
Peru,PER,UCAYALI,2020-05-10,48,895
Peru,PER,UCAYALI,2020-05-11,45,940
Peru,PER,UCAYALI,2020-05-12,47,987
Peru,PER,UCAYALI,2020-05-13,33,1020
Peru,PER,UCAYALI,2020-05-14,34,1054
Peru,PER,UCAYALI,2020-05-15,24,1078
Peru,PER,UCAYALI,2020-05-16,32,1110
Peru,PER,UCAYALI,2020-05-17,56,1166
Peru,PER,UCAYALI,2020-05-18,35,1201
Peru,PER,UCAYALI,2020-05-19,44,1245
Peru,PER,UCAYALI,2020-05-20,15,1260
Peru,PER,UCAYALI,2020-05-21,21,1281
Peru,PER,UCAYALI,2020-05-22,21,1302
Peru,PER,UCAYALI,2020-05-23,26,1328
Peru,PER,UCAYALI,2020-05-24,10,1338
Peru,PER,UCAYALI,2020-05-25,14,1352
Peru,PER,UCAYALI,2020-05-26,20,1372
Peru,PER,UCAYALI,2020-05-27,13,1385
Peru,PER,UCAYALI,2020-05-28,24,1409
Peru,PER,UCAYALI,2020-05-29,13,1422
Peru,PER,UCAYALI,2020-05-30,11,1433
Peru,PER,UCAYALI,2020-05-31,13,1446
Peru,PER,UCAYALI,2020-06-01,15,1461
Peru,PER,UCAYALI,2020-06-02,10,1471
Peru,PER,UCAYALI,2020-06-03,8,1479
Peru,PER,UCAYALI,2020-06-04,24,1503
Peru,PER,UCAYALI,2020-06-05,29,1532
Peru,PER,UCAYALI,2020-06-06,13,1545
Peru,PER,UCAYALI,2020-06-07,21,1566
Peru,PER,UCAYALI,2020-06-08,20,1586
Peru,PER,UCAYALI,2020-06-09,10,1596
Peru,PER,UCAYALI,2020-06-10,21,1617
Peru,PER,UCAYALI,2020-06-11,19,1636
Peru,PER,UCAYALI,2020-06-12,3,1639
Peru,PER,UCAYALI,2020-06-13,29,1668
Peru,PER,UCAYALI,2020-06-14,6,1674
Peru,PER,UCAYALI,2020-06-15,14,1688
Peru,PER,UCAYALI,2020-06-16,18,1706
Peru,PER,UCAYALI,2020-06-17,29,1735
Peru,PER,UCAYALI,2020-06-18,10,1745
Peru,PER,UCAYALI,2020-06-19,17,1762
Peru,PER,UCAYALI,2020-06-20,12,1774
Peru,PER,UCAYALI,2020-06-21,10,1784
Peru,PER,UCAYALI,2020-06-22,10,1794
Peru,PER,UCAYALI,2020-06-23,15,1809
Peru,PER,UCAYALI,2020-06-24,4,1813
Peru,PER,UCAYALI,2020-06-25,11,1824
Peru,PER,UCAYALI,2020-06-26,17,1841
Peru,PER,UCAYALI,2020-06-27,13,1854
Peru,PER,UCAYALI,2020-06-28,15,1869
Peru,PER,UCAYALI,2020-06-29,3,1872
Peru,PER,UCAYALI,2020-06-30,11,1883
Peru,PER,UCAYALI,2020-07-01,15,1898
Peru,PER,UCAYALI,2020-07-02,14,1912
Peru,PER,UCAYALI,2020-07-03,7,1919
Peru,PER,UCAYALI,2020-07-04,2,1921
Peru,PER,UCAYALI,2020-07-05,13,1934
Peru,PER,UCAYALI,2020-07-06,6,1940
Peru,PER,UCAYALI,2020-07-07,7,1947
Peru,PER,UCAYALI,2020-07-08,9,1956
Peru,PER,UCAYALI,2020-07-09,5,1961
Peru,PER,UCAYALI,2020-07-10,6,1967
Peru,PER,UCAYALI,2020-07-11,6,1973
Peru,PER,UCAYALI,2020-07-12,19,1992
Peru,PER,UCAYALI,2020-07-13,12,2004
Peru,PER,UCAYALI,2020-07-14,5,2009
Peru,PER,UCAYALI,2020-07-15,6,2015
Peru,PER,UCAYALI,2020-07-16,11,2026
Peru,PER,UCAYALI,2020-07-17,12,2038
Peru,PER,UCAYALI,2020-07-18,11,2049
Peru,PER,UCAYALI,2020-07-19,13,2062
Peru,PER,UCAYALI,2020-07-20,14,2076
Peru,PER,UCAYALI,2020-07-21,12,2088
Peru,PER,UCAYALI,2020-07-22,12,2100
Peru,PER,UCAYALI,2020-07-23,3,2103
Peru,PER,UCAYALI,2020-07-24,4,2107
Peru,PER,UCAYALI,2020-07-25,12,2119
Peru,PER,UCAYALI,2020-07-26,11,2130
Peru,PER,UCAYALI,2020-07-27,22,2152
Peru,PER,UCAYALI,2020-07-28,11,2163
Peru,PER,UCAYALI,2020-07-29,18,2181
Peru,PER,UCAYALI,2020-07-30,7,2188
Peru,PER,UCAYALI,2020-07-31,7,2195
Peru,PER,UCAYALI,2020-08-01,11,2206
Peru,PER,UCAYALI,2020-08-02,8,2214
Peru,PER,UCAYALI,2020-08-03,8,2222
Peru,PER,UCAYALI,2020-08-04,8,2230
Peru,PER,UCAYALI,2020-08-05,14,2244
Peru,PER,UCAYALI,2020-08-06,5,2249
Peru,PER,UCAYALI,2020-08-07,6,2255
Peru,PER,UCAYALI,2020-08-08,8,2263
Peru,PER,UCAYALI,2020-08-09,4,2267
Peru,PER,UCAYALI,2020-08-10,8,2275
Peru,PER,UCAYALI,2020-08-11,2,2277
Peru,PER,UCAYALI,2020-08-12,10,2287
Peru,PER,UCAYALI,2020-08-13,11,2298
Peru,PER,UCAYALI,2020-08-14,2,2300
Peru,PER,UCAYALI,2020-08-15,10,2310
Peru,PER,UCAYALI,2020-08-16,12,2322
Peru,PER,UCAYALI,2020-08-17,26,2348
Peru,PER,UCAYALI,2020-08-18,7,2355
Peru,PER,UCAYALI,2020-08-19,4,2359
Peru,PER,UCAYALI,2020-08-20,10,2369
Peru,PER,UCAYALI,2020-08-21,10,2379
Peru,PER,UCAYALI,2020-08-22,6,2385
Peru,PER,UCAYALI,2020-08-23,10,2395
Peru,PER,UCAYALI,2020-08-24,6,2401
Peru,PER,UCAYALI,2020-08-25,7,2408
Peru,PER,UCAYALI,2020-08-26,5,2413
Peru,PER,UCAYALI,2020-08-27,4,2417
Peru,PER,UCAYALI,2020-08-28,12,2429
Peru,PER,UCAYALI,2020-08-29,14,2443
Peru,PER,UCAYALI,2020-08-30,8,2451
Peru,PER,UCAYALI,2020-08-31,14,2465
Peru,PER,UCAYALI,2020-09-01,8,2473
Peru,PER,UCAYALI,2020-09-02,6,2479
Peru,PER,UCAYALI,2020-09-03,6,2485
Peru,PER,UCAYALI,2020-09-04,8,2493
Peru,PER,UCAYALI,2020-09-05,12,2505
Peru,PER,UCAYALI,2020-09-06,10,2515
Peru,PER,UCAYALI,2020-09-07,6,2521
Peru,PER,UCAYALI,2020-09-08,7,2528
Peru,PER,UCAYALI,2020-09-09,2,2530
Peru,PER,UCAYALI,2020-09-10,10,2540
Peru,PER,UCAYALI,2020-09-11,6,2546
Peru,PER,UCAYALI,2020-09-12,5,2551
Peru,PER,UCAYALI,2020-09-13,2,2553
Peru,PER,UCAYALI,2020-09-14,7,2560
Peru,PER,UCAYALI,2020-09-15,9,2569
Peru,PER,UCAYALI,2020-09-16,6,2575
Peru,PER,UCAYALI,2020-09-17,5,2580
Peru,PER,UCAYALI,2020-09-18,7,2587
Peru,PER,UCAYALI,2020-09-19,3,2590
Peru,PER,UCAYALI,2020-09-20,3,2590
Peru,PER,UCAYALI,2020-09-21,7,2597
Peru,PER,UCAYALI,2020-09-22,2,2599
Peru,PER,UCAYALI,2020-09-23,8,2607
Peru,PER,UCAYALI,2020-09-24,8,2607
Peru,PER,UCAYALI,2020-09-25,5,2612
Peru,PER,UCAYALI,2020-09-26,6,2618
Peru,PER,UCAYALI,2020-09-27,4,2622
Peru,PER,UCAYALI,2020-09-28,6,2628
Peru,PER,UCAYALI,2020-09-29,6,2634
Peru,PER,UCAYALI,2020-09-30,6,2634
Peru,PER,UCAYALI,2020-10-01,3,2637
Peru,PER,UCAYALI,2020-10-02,2,2639
Peru,PER,UCAYALI,2020-10-03,1,2640
Peru,PER,UCAYALI,2020-10-04,3,2643
Peru,PER,UCAYALI,2020-10-05,2,2645
Peru,PER,UCAYALI,2020-10-06,2,2647
Peru,PER,UCAYALI,2020-10-07,3,2650
Peru,PER,UCAYALI,2020-10-08,3,2653
Peru,PER,UCAYALI,2020-10-09,3,2656
Peru,PER,UCAYALI,2020-10-10,1,2657
Peru,PER,UCAYALI,2020-10-11,3,2660
Peru,PER,UCAYALI,2020-10-12,6,2666
Peru,PER,UCAYALI,2020-10-13,2,2668
Peru,PER,UCAYALI,2020-10-14,2,2670
Peru,PER,UCAYALI,2020-10-15,1,2671
Peru,PER,UCAYALI,2020-10-16,1,2672
Peru,PER,UCAYALI,2020-10-17,2,2674
Peru,PER,UCAYALI,2020-10-18,2,2674
Peru,PER,UCAYALI,2020-10-19,2,2674
Peru,PER,UCAYALI,2020-10-20,3,2677
Peru,PER,UCAYALI,2020-10-21,3,2677
Peru,PER,UCAYALI,2020-10-22,1,2678
Peru,PER,UCAYALI,2020-10-23,1,2678
Peru,PER,UCAYALI,2020-10-24,2,2680
Peru,PER,UCAYALI,2020-10-25,2,2680
Peru,PER,UCAYALI,2020-10-26,1,2681
Peru,PER,UCAYALI,2020-10-27,3,2684
Peru,PER,UCAYALI,2020-10-28,1,2685
Peru,PER,UCAYALI,2020-10-29,1,2686
Peru,PER,UCAYALI,2020-10-30,2,2688
Peru,PER,UCAYALI,2020-10-31,2,2690
Peru,PER,UCAYALI,2020-11-01,4,2694
Peru,PER,UCAYALI,2020-11-02,3,2697
Peru,PER,UCAYALI,2020-11-03,3,2697
Peru,PER,UCAYALI,2020-11-04,4,2701
Peru,PER,UCAYALI,2020-11-05,1,2702
Peru,PER,UCAYALI,2020-11-06,8,2710
Peru,PER,UCAYALI,2020-11-07,3,2713
Peru,PER,UCAYALI,2020-11-08,3,2713
Peru,PER,UCAYALI,2020-11-09,1,2714
Peru,PER,UCAYALI,2020-11-10,1,2714
Peru,PER,UCAYALI,2020-11-11,1,2715
Peru,PER,UCAYALI,2020-11-12,1,2716
Peru,PER,UCAYALI,2020-11-13,2,2718
Peru,PER,UCAYALI,2020-11-14,5,2723
Peru,PER,UCAYALI,2020-11-15,2,2725
Peru,PER,UCAYALI,2020-11-16,2,2725
Peru,PER,UCAYALI,2020-11-17,2,2727
Peru,PER,UCAYALI,2020-11-18,3,2730
Peru,PER,UCAYALI,2020-11-19,1,2731
Peru,PER,UCAYALI,2020-11-20,3,2734
Peru,PER,UCAYALI,2020-11-21,4,2738
Peru,PER,UCAYALI,2020-11-22,1,2739
Peru,PER,UCAYALI,2020-11-23,1,2740
Peru,PER,UCAYALI,2020-11-24,1,2741
Peru,PER,UCAYALI,2020-11-25,2,2743
Peru,PER,UCAYALI,2020-11-26,1,2744
Peru,PER,UCAYALI,2020-11-27,2,2746
Peru,PER,UCAYALI,2020-11-28,2,2746
Peru,PER,UCAYALI,2020-11-29,3,2749
Peru,PER,UCAYALI,2020-11-30,3,2752
Peru,PER,UCAYALI,2020-12-01,1,2753
Peru,PER,UCAYALI,2020-12-02,1,2754
Peru,PER,UCAYALI,2020-12-03,1,2754
Peru,PER,UCAYALI,2020-12-04,1,2754
Peru,PER,UCAYALI,2020-12-05,1,2754
Peru,PER,UCAYALI,2020-12-06,3,2757
Peru,PER,UCAYALI,2020-12-07,4,2761
Peru,PER,UCAYALI,2020-12-08,1,2762
Peru,PER,UCAYALI,2020-12-09,1,2762
Peru,PER,UCAYALI,2020-12-10,1,2762
Peru,PER,UCAYALI,2020-12-11,1,2762
Peru,PER,UCAYALI,2020-12-12,1,2762
Peru,PER,UCAYALI,2020-12-13,3,2765
Peru,PER,UCAYALI,2020-12-14,1,2766
Peru,PER,UCAYALI,2020-12-15,1,2766
Peru,PER,UCAYALI,2020-12-16,2,2768
Peru,PER,UCAYALI,2020-12-17,1,2769
Peru,PER,UCAYALI,2020-12-18,3,2772
Peru,PER,UCAYALI,2020-12-19,2,2774
Peru,PER,UCAYALI,2020-12-20,2,2774
Peru,PER,UCAYALI,2020-12-21,2,2774
Peru,PER,UCAYALI,2020-12-22,2,2776
Peru,PER,UCAYALI,2020-12-23,2,2776
Peru,PER,UCAYALI,2020-12-24,2,2778
Peru,PER,UCAYALI,2020-12-25,2,2780
Peru,PER,UCAYALI,2020-12-26,5,2785
Peru,PER,UCAYALI,2020-12-27,5,2785
Peru,PER,UCAYALI,2020-12-28,1,2786
Peru,PER,UCAYALI,2020-12-29,1,2786
Peru,PER,UCAYALI,2020-12-30,4,2790
Peru,PER,UCAYALI,2020-12-31,4,2794
Peru,PER,UCAYALI,2021-01-01,1,2795
Peru,PER,UCAYALI,2021-01-02,1,2795
Peru,PER,UCAYALI,2021-01-03,4,2799
Peru,PER,UCAYALI,2021-01-04,4,2803
Peru,PER,UCAYALI,2021-01-05,1,2804
Peru,PER,UCAYALI,2021-01-06,1,2804
Peru,PER,UCAYALI,2021-01-07,1,2805
Peru,PER,UCAYALI,2021-01-08,2,2807
Peru,PER,UCAYALI,2021-01-09,5,2812
Peru,PER,UCAYALI,2021-01-10,2,2814
Peru,PER,UCAYALI,2021-01-11,3,2817
Peru,PER,UCAYALI,2021-01-12,5,2822
Peru,PER,UCAYALI,2021-01-13,2,2824
Peru,PER,UCAYALI,2021-01-14,5,2829
Peru,PER,UCAYALI,2021-01-15,5,2834
Peru,PER,UCAYALI,2021-01-16,4,2838
Peru,PER,UCAYALI,2021-01-17,3,2841
Peru,PER,UCAYALI,2021-01-18,3,2841
Peru,PER,UCAYALI,2021-01-19,1,2842
Peru,PER,UCAYALI,2021-01-20,7,2849
Peru,PER,UCAYALI,2021-01-21,10,2859
Peru,PER,UCAYALI,2021-01-22,11,2870
Peru,PER,UCAYALI,2021-01-23,2,2872
Peru,PER,UCAYALI,2021-01-24,10,2882
Peru,PER,UCAYALI,2021-01-25,7,2889
Peru,PER,UCAYALI,2021-01-26,8,2897
Peru,PER,UCAYALI,2021-01-27,7,2904
Peru,PER,UCAYALI,2021-01-28,7,2911
Peru,PER,UCAYALI,2021-01-29,13,2924
Peru,PER,UCAYALI,2021-01-30,2,2926
Peru,PER,UCAYALI,2021-01-31,10,2936
Peru,PER,UCAYALI,2021-02-01,9,2945
Peru,PER,UCAYALI,2021-02-02,8,2953
Peru,PER,UCAYALI,2021-02-03,15,2968
Peru,PER,UCAYALI,2021-02-04,9,2977
Peru,PER,UCAYALI,2021-02-05,9,2986
Peru,PER,UCAYALI,2021-02-06,15,3001
